postcode,lat,lng,city,state
0200,-35.2777,149.119,Anu,ACT
0810,-12.381806,130.866242,Alawa,NT
0810,-12.381806,130.866242,Millner,NT
0810,-12.381806,130.866242,Wagaman,NT
0812,-12.404778,130.916098,Leanyer,NT
0813,-12.404778,130.916098,Karama,NT
0820,-12.428017,130.873315,Coonawarra,NT
0820,-12.428017,130.873315,Fannie Bay,NT
0820,-12.428017,130.873315,The Narrows,NT
0822,-11.75841975,130.6254299,Annie River,NT
0822,-11.75841975,130.6254299,Burrundie,NT
0822,-11.75841975,130.6254299,Claravale,NT
0822,-11.75841975,130.6254299,Daly River,NT
0822,-11.75841975,130.6254299,Elrundie,NT
0822,-11.75841975,130.6254299,Glyde Point,NT
0822,-11.75841975,130.6254299,Hotham,NT
0822,-11.75841975,130.6254299,Livingstone,NT
0822,-11.75841975,130.6254299,Marrakai,NT
0822,-11.75841975,130.6254299,Millwood,NT
0822,-11.75841975,130.6254299,Nganmarriyanga,NT
0822,-11.75841975,130.6254299,Point Stephens,NT
0822,-11.75841975,130.6254299,Rum Jungle,NT
0822,-11.75841975,130.6254299,Tiwi Islands,NT
0822,-12.43399126,130.7459083,Wagait Beach,NT
0822,-11.75841975,130.6254299,Wishart,NT
0830,-12.52139649,130.9580765,Archer,NT
0830,-12.475071,130.974879,Palmerston,NT
0832,-12.502817,130.957712,Gunn,NT
0835,-12.5231,131.0415,Coolalinga,NT
0837,-12.64187171,131.094044,Noonamah,NT
0845,-13.045118,131.038475,Batchelor,NT
0850,-14.48180579,132.2598385,Katherine South,NT
0852,-16.4525888,130.8418661,Beswick Creek,NT
0852,-16.4525888,130.8418661,Daguragu,NT
0852,-16.4525888,130.8418661,Elsey Station,NT
0852,-16.4525888,130.8418661,Jilkminggan,NT
0852,-16.4525888,130.8418661,Manbulloo,NT
0852,0,0,Nitjpurru,NT
0852,-16.4525888,130.8418661,Sturt Plateau,NT
0852,-16.4525888,130.8418661,Victoria River Downs,NT
0853,-14.558122,132.417121,Tindal Raaf,NT
0862,-16.79698963,137.4667145,Calvert,NT
0862,-17.60786065,134.055559,Pamayu,NT
0862,-18.251528,134.463153,Wollogorang Station,NT
0870,-23.69030677,133.8971833,East Side,NT
0872,-21.949513,131.298809,Aherrenge,NT
0872,-21.949513,131.298809,Anatye,NT
0872,-21.949513,131.298809,Barrow Creek,NT
0872,-21.949513,131.298809,Docker River,NT
0872,-21.949513,131.298809,Ghan,NT
0872,-21.949513,131.298809,Hart Range,NT
0872,-21.949513,131.298809,Ininti Store,NT
0872,-26.5308,125.6165,Kanpa,WA
0872,-21.949513,131.298809,Lake Mackay,NT
0872,-21.949513,131.298809,Mount Liebig,NT
0872,-21.949513,131.298809,Napperby Station,NT
0872,-21.949513,131.298809,Petermann,NT
0872,-21.949513,131.298809,Tanami,NT
0872,-25.9752687,125.3466253,Tjirrkarli,WA
0872,-21.949513,131.298809,Wanarn,NT
0872,-21.949513,131.298809,Wutunugurra,NT
0873,-23.74471408,133.9050112,Connellan,NT
0874,-23.68480339,133.9224797,Undoolya,NT
0880,-12.2425718,136.8772098,Yirrkala,NT
0909,-12.3718,130.869,University,NT
1007,-33.794883,151.268071,Sydney,NSW
1023,-33.794883,151.268071,Sydney,NSW
1031,-33.794883,151.268071,Sydney,NSW
1038,-33.794883,151.268071,Sydney,NSW
1045,-33.794883,151.268071,Sydney,NSW
1108,-33.794883,151.268071,Sydney,NSW
1116,-33.666729,150.866145,Sydney,NSW
1123,-33.794883,151.268071,Sydney,NSW
1130,-33.794883,151.268071,Sydney,NSW
1137,-33.794883,151.268071,Sydney,NSW
1144,-33.794883,151.268071,Sydney,NSW
1151,-33.794883,151.268071,Sydney,NSW
1158,-33.794883,151.268071,Sydney,NSW
1165,-33.794883,151.268071,Sydney,NSW
1172,-33.794883,151.268071,Sydney,NSW
1179,-33.794883,151.268071,Sydney,NSW
1186,-33.794883,151.268071,Sydney,NSW
1193,-33.794883,151.268071,Sydney,NSW
1201,-33.794883,151.268071,Sydney,NSW
1210,-33.891788,151.176251,Australia Square,NSW
1217,-33.741311,151.034025,Grosvenor Place,NSW
1224,-33.86533,151.207905,Royal Exchange,NSW
1231,-33.815551,151.042528,Sydney South,NSW
1238,-29.816475,151.659454,Haymarket,NSW
1295,-33.794883,151.268071,Sydney,NSW
1335,-33.82269,151.117575,Potts Point,NSW
1419,-34.0641,151.094,Southern Suburbs Mc,NSW
1427,-33.726098,150.931838,Strawberry Hills,NSW
1445,-34.083089,151.007691,Rosebery,NSW
1475,-33.90911,151.15334,Marrickville,NSW
1493,-33.975869,151.088939,Hurstville,NSW
1585,-33.83459,151.20085,Crows Nest,NSW
1639,-33.793137,151.246751,Frenchs Forest,NSW
1675,-33.833033,151.139681,Gladesville,NSW
1740,-33.886166,151.139472,Parramatta,NSW
1790,-33.859047,151.19554,St Marys,NSW
1831,-33.859289,150.948582,Granville,NSW
1875,-33.93566973,150.9413383,Moorebank,NSW
2000,-33.859953,151.256649,Dawes Point,NSW
2001,-33.794883,151.268071,Sydney,NSW
2008,-33.891146,151.193858,Chippendale,NSW
2010,-33.884119,151.212262,Taylor Square,NSW
2012,-33.726098,150.931838,Strawberry Hills,NSW
2017,-33.9003,151.206,Waterloo Dc,NSW
2020,-33.936179,151.176775,Sydney Domestic Airport,NSW
2022,-33.896401,151.245049,Bondi Junction Plaza,NSW
2026,-33.891041,151.268968,Ben Buckler,NSW
2027,-33.868972,151.250494,Hmas Rushcutters,NSW
2030,-33.858378,151.275977,Rose Bay North,NSW
2031,-33.914832,151.239167,St Pauls,NSW
2035,-33.945635,151.241292,Maroubra South,NSW
2036,-33.969624,151.237844,Malabar,NSW
2039,-33.867187,151.171915,Rozelle,NSW
2042,-33.900649,151.175354,Newtown,NSW
2046,-33.866044,151.133865,Abbotsford,NSW
2047,-33.853924,151.165735,Drummoyne,NSW
2050,-33.89037,151.17598,Missenden Road,NSW
2060,-33.839863,151.204557,Hmas Waterhen,NSW
2061,-33.848785,151.212372,Milsons Point,NSW
2065,-33.828361,151.192212,Greenwich,NSW
2066,-33.818641,151.160912,Lane Cove West,NSW
2067,-33.798378,151.17711,Chatswood West,NSW
2069,-33.780246,151.195368,Castle Cove,NSW
2071,-33.761834,151.171738,Killara,NSW
2074,-33.735222,151.123716,Turramurra,NSW
2076,-33.723263,151.108249,Wahroonga,NSW
2081,-33.619756,151.150498,Berowra,NSW
2083,-33.51046731,151.1920435,Cheero Point,NSW
2084,-33.650999,151.216929,Duffys Forest,NSW
2087,-33.766093,151.210531,Forestville,NSW
2090,-33.828949,151.223094,Cremorne,NSW
2093,-33.79315,151.258069,Clontarf,NSW
2096,-33.77509122,151.2849046,Freshwater,NSW
2097,-33.739577,151.297895,Long Reef,NSW
2099,-33.748914,151.279999,North Curl Curl,NSW
2100,-33.766409,151.257781,Oxford Falls,NSW
2102,-33.689941,151.290953,Warriewood,NSW
2105,-33.642202,151.278293,Lovett Bay,NSW
2107,-33.634816,151.323289,Avalon Beach,NSW
2107,-33.634816,151.323289,Taylors Point,NSW
2108,-33.60382,151.322759,The Basin,NSW
2111,-33.829953,151.124488,Henley,NSW
2112,-33.81658,151.108447,Ryde,NSW
2114,-33.810991,151.084181,Denistone West,NSW
2117,-33.797127,151.04218,Dundas Valley,NSW
2119,-33.755499,151.064176,Beecroft,NSW
2122,-33.791357,151.092072,Eastwood,NSW
2127,-33.85283,151.076186,Newington,NSW
2132,-33.882419,151.113385,Croydon,NSW
2136,-33.892944,151.087741,Enfield,NSW
2138,-33.846098,151.086036,Concord West,NSW
2140,-33.835018,151.070853,Homebush West,NSW
2142,-33.83307675,151.0220764,Clyde,NSW
2143,-33.885382,151.021934,Regents Park,NSW
2145,-33.813104,150.957425,Mays Hill,NSW
2146,-33.789374,150.959508,Toongabbie,NSW
2148,-33.783751,150.900547,Blacktown,NSW
2150,-33.814463,151.006506,Parramatta,NSW
2153,-33.731651,150.955942,Crestwood,NSW
2155,-33.6852,150.953,North Kellyville,NSW
2157,-33.602167,150.991055,Glenorie,NSW
2159,-33.539148,151.084146,Berrilee,NSW
2161,-33.858335,150.983724,Old Guildford,NSW
2164,-33.844153,150.875028,Smithfield,NSW
2165,-33.872435,150.947496,Fairfield Heights,NSW
2167,-33.972167,150.890441,Glenfield,NSW
2168,-33.915939,150.875345,Miller,NSW
2170,-33.928392,150.921448,Liverpool South,NSW
2171,-33.93771581,150.8487366,Carnes Hill,NSW
2171,-33.959617,150.970931,West Hoxton,NSW
2174,-33.977497,150.856709,Ingleburn Milpo,NSW
2176,-33.872014,150.88526,St Johns Park,NSW
2178,-33.87478,150.838225,Mount Vernon,NSW
2192,-33.921018,151.089663,Belmore,NSW
2195,-33.924525,151.076939,Wiley Park,NSW
2200,-33.926559,151.014937,Bankstown,NSW
2200,-33.926559,151.014937,Mount Lewis,NSW
2205,-33.937551,151.147956,Wolli Creek,NSW
2207,-33.948744,151.119517,Bexley North,NSW
2210,-33.957725,151.052257,Lugarno,NSW
2212,-33.947286,151.014547,Revesby,NSW
2216,-33.955393,151.148204,Banksia,NSW
2217,-33.974354,151.140345,Kogarah,NSW
2219,-33.996587,151.132495,Dolls Point,NSW
2221,-33.992159,151.10599,Carss Park,NSW
2224,-34.01362,151.101891,Kangaroo Point,NSW
2226,-34.009345,151.063808,Como,NSW
2229,-34.05505669,151.1196698,Caringbah South,NSW
2230,-34.093213,151.136596,Burraneer,NSW
2232,-34.0882,151.124,Bonnie Vale,NSW
2232,-34.034,151.071,Kirrawee Dc,NSW
2232,-34.1336,151.1041,Wattamolla,NSW
2233,-34.114626,151.027919,Yarrawarrah,NSW
2234,-34.021938,151.004412,Menai Central,NSW
2250,-33.325373,151.189243,Erina Fair,NSW
2250,-33.325373,151.189243,Kulnura,NSW
2250,-33.325373,151.189243,Mount Elliot,NSW
2250,-33.325373,151.189243,Point Frederick,NSW
2250,-33.4220092,151.3236249,West Gosford,NSW
2251,-33.482209,151.401999,Green Point,NSW
2252,-33.3208,151.234,Central Coast Mc,NSW
2256,-33.482123,151.331154,Phegans Bay,NSW
2257,-33.520358,151.374403,Empire Bay,NSW
2257,-33.520358,151.374403,Umina Beach,NSW
2259,-33.208801,151.377213,Alison,NSW
2259,-33.208801,151.377213,Frazer Park,NSW
2259,-33.20712254,151.4435371,Kiar,NSW
2259,-33.17122783,151.6212133,Moonee,NSW
2259,-33.29381251,151.4552558,Tacoma South,NSW
2259,-33.208801,151.377213,Woongarrah,NSW
2259,-33.208801,151.377213,Yarramalong,NSW
2261,-33.315827,151.519708,Bay Village,NSW
2261,-33.315827,151.519708,Long Jetty,NSW
2262,-33.209125,151.528042,Blue Haven,NSW
2262,-33.209125,151.528042,Halekulani,NSW
2263,-33.285097,151.556223,Noraville,NSW
2264,-33.106675,151.533807,Mandalong,NSW
2264,-33.106675,151.533807,Windermere Park,NSW
2278,-32.932412,151.590415,Wakefield,NSW
2280,-33.019715,151.663175,Marks Point,NSW
2281,-33.089963,151.668857,Middle Camp,NSW
2282,-32.987279,151.651275,Eleebana,NSW
2283,-33.019117,151.57181,Bolton Point,NSW
2283,-33.019117,151.57181,Kilaben Bay,NSW
2284,-32.953236,151.621183,Marmong Point,NSW
2285,-32.933305,151.651095,Cardiff South,NSW
2287,-32.892577,151.65807,Birmingham Gardens,NSW
2287,-32.892577,151.65807,Wallsend,NSW
2289,-32.948567,151.71008,Kotara,NSW
2290,-32.983963,151.707801,Hillsborough,NSW
2291,-32.951039,151.742882,Merewether Heights,NSW
2295,-32.879469,151.80174,Fern Bay,NSW
2299,-32.903131,151.690858,Glen Inneslambton,NSW
2300,-32.931635,151.778021,Newcastle East,NSW
2304,-32.880319,151.73862,Kooragang,NSW
2305,-32.930221,151.706545,Kotara East,NSW
2309,-30.352158,148.890775,Dangar,NSW
2311,-32.3438,151.522527,Eccleston,NSW
2312,-32.16165072,152.3722113,Minimbah,NSW
2315,-32.746224,152.193698,Shoal Bay,NSW
2317,-32.720937,152.076399,Salamander Bay,NSW
2318,-32.769906,151.851897,Salt Ash,NSW
2320,-32.741737,151.543675,Allandale,NSW
2320,-32.741737,151.543675,Hillsborough,NSW
2320,-32.741737,151.543675,Maitland North,NSW
2320,-32.741737,151.543675,Pokolbin,NSW
2320,-32.741737,151.543675,Windella,NSW
2321,-32.660186,151.683702,Gillieston Heights,NSW
2321,-32.660186,151.683702,Lochinvar,NSW
2321,-32.660186,151.683702,Woerden,NSW
2322,-32.819819,151.65415,Stockrington,NSW
2323,-32.757616,151.607554,Buchanan,NSW
2323,-32.757616,151.607554,Metford,NSW
2324,-32.623108,152.332617,Balickera,NSW
2324,-32.623108,152.332617,Hawks Nest,NSW
2324,-32.623108,152.332617,Nelsons Plains,NSW
2324,-32.623108,152.332617,Swan Bay,NSW
2325,-32.977861,151.317476,Bellbird,NSW
2325,-32.95034059,151.2187761,Corrabare,NSW
2325,-32.977861,151.317476,Kitchener,NSW
2325,-32.977861,151.317476,Mount View,NSW
2325,-32.977861,151.317476,Pelton,NSW
2325,-33.01498358,150.9115105,Yengo National Park,NSW
2327,-32.820688,151.486212,Kurri Kurri,NSW
2328,-32.57693,150.564817,Hollydeen,NSW
2329,-32.047498,150.187517,Cassilis,NSW
2330,-32.760486,150.972137,Bridgman,NSW
2330,-32.760486,150.972137,Darlington,NSW
2330,-32.760486,150.972137,Fordwich,NSW
2330,-32.760486,150.972137,Goorangoola,NSW
2330,-32.760486,150.972137,Howick,NSW
2330,-32.760486,150.972137,Middle Falbrook,NSW
2330,-32.760486,150.972137,Obanvale,NSW
2330,-32.760486,150.972137,Scotts Flat,NSW
2330,-32.760486,150.972137,Wattle Ponds,NSW
2333,-32.248568,150.701949,Baerami,NSW
2333,-32.248568,150.701949,Liddell,NSW
2334,-32.728461,151.385451,Greta,NSW
2335,-32.642118,151.319414,Leconfield,NSW
2336,-32.14622,151.102917,Rossgole,NSW
2337,-31.966754,151.080412,Bunnan,NSW
2337,-31.966754,151.080412,Middle Brook,NSW
2337,-31.966754,151.080412,Pages Creek,NSW
2337,-31.966754,151.080412,Waverly,NSW
2338,-31.735174,151.029159,Murrurundi,NSW
2339,-31.735738,150.603274,Cattle Creek,NSW
2339,-31.735738,150.603274,Willow Tree,NSW
2340,-31.333592,151.138322,Carroll,NSW
2340,-31.333592,151.138322,Goonoo Goonoo,NSW
2340,-31.333592,151.138322,Loomberah,NSW
2340,-31.333592,151.138322,Piallamore,NSW
2340,-31.333592,151.138322,Wallamore,NSW
2342,-31.155223,150.54907,Currabubula,NSW
2343,-31.66545698,150.1491418,Coomoo Coomoo,NSW
2343,-31.66545698,150.1491418,Warrah Ridge,NSW
2345,-30.864342,150.875031,Garthowen,NSW
2346,-30.81768151,150.6548008,Rushes Creek,NSW
2347,-30.281899,150.523163,Caroda,NSW
2347,-30.281899,150.523163,Longarm,NSW
2348,-31.2532,146.921,New England Mc,NSW
2350,-30.5016,151.666,Armidale East,NSW
2350,-30.493397,151.906153,Donald Creek,NSW
2350,-30.493397,151.906153,Jeogla,NSW
2350,-30.493397,151.906153,Puddledock,NSW
2350,-30.493397,151.906153,Tilbuster,NSW
2352,-31.088119,151.246189,Limbri,NSW
2354,-31.145898,151.762627,Moona Plains,NSW
2354,-31.145898,151.762627,Woolbrook,NSW
2357,-31.45375337,149.5217496,Box Ridge,NSW
2357,-31.35339341,149.1691616,Tannabar,NSW
2358,-30.540297,151.297519,Gostwyck,NSW
2358,-30.540297,151.297519,Yarrowyck,NSW
2360,-29.630052,151.162025,Cherry Tree Hill,NSW
2360,-29.630052,151.162025,Inverell,NSW
2360,-29.630052,151.162025,Oakwood,NSW
2360,-29.630052,151.162025,Wallangra,NSW
2361,-29.198493,151.141751,Pindaroi,NSW
2365,-30.115913,151.673028,Briarbrook,NSW
2365,-30.115913,151.673028,Green Hills,NSW
2365,-30.115913,151.673028,South Guyra,NSW
2369,-29.985367,151.265077,Stannifer,NSW
2370,-29.736171,151.869397,Glen Elgin,NSW
2370,-29.736171,151.869397,Moggs Swamp,NSW
2370,-29.736171,151.869397,Reddestone,NSW
2371,-29.36625,151.814675,Capoompeta,NSW
2371,-29.36625,151.814675,Torrington,NSW
2372,-29.083319,151.999661,Bluff Rock,NSW
2372,-29.083319,151.999661,Carrolls Creek,NSW
2372,-29.083319,151.999661,Pyes Creek,NSW
2372,-29.083319,151.999661,Sunnyside,NSW
2372,-29.083319,151.999661,Wylie Creek,NSW
2380,-31.046117,150.199154,Burburgate,NSW
2380,-31.046117,150.199154,Marys Mount,NSW
2381,-31.244175,150.457901,Curlewis,NSW
2382,-30.595044,150.17806,Wean,NSW
2388,-30.427329,149.001543,Boolcarroll,NSW
2388,-30.427329,149.001543,Wee Waa,NSW
2390,-30.413331,149.767538,Couradda,NSW
2390,-30.413331,149.767538,Narrabri West,NSW
2396,-30.777381,148.984063,Baradine,NSW
2397,-29.925739,149.690988,Thalaba,NSW
2400,-29.474921,149.462148,Crooble,NSW
2400,-29.474921,149.462148,Yarraman,NSW
2403,-29.620234,150.787333,Gragin,NSW
2404,-29.73913547,150.5025855,Gineroi,NSW
2406,-28.95352658,148.7670014,Mungindi,NSW
2409,-28.76070035,150.5515363,Boonal,NSW
2415,-32.16526685,151.7445251,Upper Karuah River,NSW
2420,-32.239696,151.685456,Cambra,NSW
2420,-32.41767413,151.6835195,Hanleys Creek,NSW
2420,-32.37931999,151.8123007,Stroud Hill,NSW
2420,-32.239696,151.685456,Wallarobba,NSW
2421,-32.601853,151.543017,Trevallyn,NSW
2422,-31.70736492,151.9042773,Baxters Ridge,NSW
2422,-31.973082,151.865806,Bulliac,NSW
2422,-31.973082,151.865806,Corroboree Flat,NSW
2422,-31.973082,151.865806,Forbesdale,NSW
2422,-31.973082,151.865806,Kia Ora,NSW
2422,-31.973082,151.865806,Mount Peerless,NSW
2422,-31.973082,151.865806,Titaatee Creek,NSW
2422,-31.973082,151.865806,Wirradgurie,NSW
2423,-32.364861,152.270901,Crawford River,NSW
2423,-32.364861,152.270901,Topi Topi,NSW
2423,-32.364861,152.270901,Wootton,NSW
2424,-31.6402,151.964845,Knorrit Flat,NSW
2425,-32.417598,152.002451,Allworth,NSW
2426,-31.817926,152.595335,Langley Vale,NSW
2428,-32.196739,152.454216,Charlotte Bay,NSW
2428,-32.196739,152.454216,Green Point,NSW
2428,-32.196739,152.454216,Tuncurry,NSW
2429,-31.770375,152.292395,Bulby Brush,NSW
2429,-31.770375,152.292395,Dingo Forest,NSW
2429,-31.7591426,151.9926691,Khatambuhl,NSW
2429,-31.770375,152.292395,Kundibakh,NSW
2429,-31.770375,152.292395,Wherrol Flat,NSW
2430,-31.94592129,152.5901573,Cabbage Tree Island,NSW
2430,-31.899311,152.503209,Ghinni Ghinni,NSW
2430,-31.899311,152.503209,Kolodong,NSW
2430,-31.899311,152.503209,Mitchells Island,NSW
2430,-31.899311,152.503209,Rainbow Flat,NSW
2430,-31.899311,152.503209,Taree West,NSW
2439,-31.654722,152.652155,Batar Creek,NSW
2439,-31.654722,152.652155,Logans Crossing,NSW
2440,-30.375791,153.019648,Bellbrook,NSW
2440,-30.375791,153.019648,Comara,NSW
2440,-30.375791,153.019648,Frederickton,NSW
2440,-30.375791,153.019648,Hickeys Creek,NSW
2440,-30.375791,153.019648,Mungay Creek,NSW
2440,-30.375791,153.019648,Smithtown,NSW
2440,-30.375791,153.019648,West Kempsey,NSW
2441,-30.816097,152.831369,Allgomera Creek,NSW
2441,-30.816097,152.831369,Cooperabung,NSW
2441,-30.816097,152.831369,Gum Scrub,NSW
2441,-30.816097,152.831369,Tamban,NSW
2443,-31.725436,152.747152,Bobs Creek,NSW
2443,-31.725436,152.747152,Dunbogan,NSW
2443,-31.725436,152.747152,Moorland,NSW
2444,-31.439614,152.87253,Fernbank Creek,NSW
2444,-31.439614,152.87253,Riverside,NSW
2445,-31.583037,152.820899,Lake Cathie,NSW
2446,-31.387394,152.466916,Brombin,NSW
2446,-31.387394,152.466916,Forbes River,NSW
2446,-31.387394,152.466916,Kindee,NSW
2446,-31.36589017,152.1980539,Mount Seaview,NSW
2446,-31.387394,152.466916,Sancrox,NSW
2447,-30.82662169,152.7145508,Bakers Creek,NSW
2447,-30.77067,152.751629,Newee Creek,NSW
2447,-30.77067,152.751629,Utungun,NSW
2448,-30.604667,152.956681,Valla,NSW
2449,-30.62816,152.737629,Kennaicle Creek,NSW
2450,-30.097726,152.658268,Brooklana,NSW
2450,-30.097726,152.658268,Dairyville,NSW
2450,-30.097726,152.658268,Nana Glen,NSW
2452,-30.357168,153.08188,Boambee East,NSW
2453,-30.22840035,152.7837915,Cascade,NSW
2453,-30.329085,152.621062,Ebor,NSW
2453,-30.329085,152.621062,Maynards Plains,NSW
2453,-30.329085,152.621062,Tyringham,NSW
2454,-30.459807,152.840266,Fernmount,NSW
2454,-30.459807,152.840266,Orama,NSW
2454,-30.459807,152.840266,Upper Thora,NSW
2456,-29.98905156,153.1435857,Dirty Creek,NSW
2456,-30.073663,153.143409,Woolgoolga,NSW
2460,-29.320772,153.271074,Blaxlands Flat,NSW
2460,-29.320772,153.271074,Cangai,NSW
2460,-29.320772,153.271074,Chambigne,NSW
2460,-29.320772,153.271074,Coutts Crossing,NSW
2460,-29.320772,153.271074,Dumbudgery,NSW
2460,-29.320772,153.271074,Grafton,NSW
2460,-29.320772,153.271074,Junction Hill,NSW
2460,-29.320772,153.271074,Lanitza,NSW
2460,-29.320772,153.271074,Malabugilmah,NSW
2460,-29.320772,153.271074,Pulganbar,NSW
2460,-29.50466146,152.7265162,Smiths Creek,NSW
2460,-29.320772,153.271074,The Whiteman,NSW
2460,-29.29582566,152.3812776,Washpool,NSW
2462,-29.829194,153.187047,Calliope,NSW
2462,-29.829194,153.187047,Pillar Valley,NSW
2463,-29.42423996,153.2036054,Ashby Island,NSW
2463,-29.36691,153.104789,Palmers Channel,NSW
2463,-29.36691,153.104789,Tullymorgan,NSW
2464,-29.484556,153.334228,Yamba,NSW
2469,-29.338403,153.002402,Banyabba,NSW
2469,-29.338403,153.002402,Bulldog,NSW
2469,-28.54902952,152.6513147,Capeen Creek,NSW
2469,-29.338403,153.002402,Drake,NSW
2469,-28.66001977,152.5424591,Haystack,NSW
2469,-28.8181467,152.6040056,Lower Bottle Creek,NSW
2469,-29.338403,153.002402,Mummulgum,NSW
2469,-29.338403,153.002402,Pretty Gully,NSW
2469,-29.338403,153.002402,Tunglebung,NSW
2470,-28.92786,152.749759,Alice,NSW
2470,-28.92786,152.749759,Dobies Bight,NSW
2470,-28.92786,152.749759,Irvington,NSW
2470,-28.92786,152.749759,Sextonville,NSW
2470,-28.92786,152.749759,Woolners Arm,NSW
2471,-29.018999,153.243213,Green Forest,NSW
2472,-29.156771,153.303855,Broadwater,NSW
2472,-29.156771,153.303855,Tabbimoble,NSW
2473,-29.112327,153.410139,Iron Gates,NSW
2474,-28.499375,152.88504,Collins Creek,NSW
2474,-28.35651796,152.8727288,Findon Creek,NSW
2474,-28.6088675,152.9490282,Horse Station Creek,NSW
2474,-28.499375,152.88504,Lynchs Creek,NSW
2474,-28.4268064,152.7815971,Sherwood,NSW
2474,-28.49805691,153.1079835,Upper Horseshoe Creek,NSW
2475,-28.546257,152.388341,Tooloom,NSW
2476,-28.46321961,152.6553823,Brumby Plains,NSW
2476,-28.36456,152.49765,The Glen,NSW
2477,-28.907675,153.427314,East Wardell,NSW
2477,-28.907675,153.427314,Tuckombil,NSW
2478,-28.865483,153.532475,Cumbalum,NSW
2478,-28.865483,153.532475,Pimlico,NSW
2479,-28.709545,153.514963,Bangalow,NSW
2479,-28.709545,153.514963,Mcleods Shoot,NSW
2480,-28.706486,153.25943,Bexhill,NSW
2480,-28.706486,153.25943,Bungabbee,NSW
2480,-28.706486,153.25943,Dorroughby,NSW
2480,-28.706486,153.25943,Fernside,NSW
2480,-28.706486,153.25943,Jiggi,NSW
2480,-28.706486,153.25943,Lindendale,NSW
2480,-28.706486,153.25943,Mcleans Ridges,NSW
2480,-28.706486,153.25943,North Lismore,NSW
2480,-28.706486,153.25943,South Gundurimba,NSW
2480,-28.706486,153.25943,Tucki Tucki,NSW
2480,-28.706486,153.25943,Whian Whian,NSW
2481,-28.660756,153.592843,Myocum,NSW
2482,-28.54157482,153.4101745,Koonyum Range,NSW
2482,-28.547307,153.432398,Upper Main Arm,NSW
2483,-28.461128,153.494236,Crabbes Creek,NSW
2483,-28.461128,153.494236,The Pocket,NSW
2484,-28.38059,153.31648,Brays Creek,NSW
2484,-28.38059,153.31648,Commissioners Creek,NSW
2484,-28.38059,153.31648,Dunbible,NSW
2484,-28.38059,153.31648,Kielvale,NSW
2484,-28.38059,153.31648,Mount Burrell,NSW
2484,-28.38059,153.31648,Numinbah,NSW
2484,-28.38059,153.31648,Smiths Creek,NSW
2484,-28.38059,153.31648,Tygalgah,NSW
2485,-28.184241,153.526816,Tweed Heads West,NSW
2486,-28.215215,153.479217,Cobaki Lakes,NSW
2486,-28.215215,153.479217,Upper Duroby,NSW
2487,-28.27973,153.548588,Kingscliff,NSW
2489,-28.379066,153.56855,Pottsville Beach,NSW
2500,-34.423171,150.874294,Mount Keira,NSW
2500,-34.423171,150.874294,Wollongong North,NSW
2505,-34.466406,150.943899,Port Kembla,NSW
2508,-34.230944,150.969679,Otford,NSW
2515,-34.300293,150.9299,Scarborough,NSW
2517,-34.349362,150.891169,Woonona East,NSW
2519,-34.35558,150.709623,Balgownie,NSW
2522,-34.405103,150.877805,University Of Wollongong,NSW
2526,-34.380765,150.77681,Mount Kembla,NSW
2527,-34.583539,150.754592,Croom,NSW
2528,-34.548722,150.855135,Barrack Point,NSW
2529,-34.592433,150.84584,Dunmore,NSW
2529,-34.592433,150.84584,Shellharbour Square,NSW
2530,-34.505411,150.766132,Horsley,NSW
2533,-34.645377,150.756883,Bombo,NSW
2533,-34.645377,150.756883,Minnamurra,NSW
2534,-34.739425,150.800637,Toolijooa,NSW
2535,-34.762116,150.678303,Brogers Creek,NSW
2535,-34.762116,150.678303,Jaspers Brush,NSW
2536,-35.671272,150.125945,Bimbimbie,NSW
2536,-35.671272,150.125945,East Lynne,NSW
2536,-35.671272,150.125945,Merricumbene,NSW
2536,-35.671272,150.125945,Runnyford,NSW
2537,-35.939649,149.912199,Bingie,NSW
2537,-35.939649,149.912199,Meringo,NSW
2537,-35.939649,149.912199,Tuross Head,NSW
2538,-35.26046775,150.3399931,Porters Creek,NSW
2539,-35.55355141,150.3194887,Cockwhy,NSW
2539,-35.522387,150.393202,Kings Point,NSW
2539,-35.33902831,150.341985,Mount Kingiman,NSW
2539,-35.522387,150.393202,Yatte Yattah,NSW
2540,-34.863483,150.61644,Bewong,NSW
2540,-34.863483,150.61644,Burrier,NSW
2540,-34.863483,150.61644,Cudmirrah,NSW
2540,-34.863483,150.61644,Hmas Albatross,NSW
2540,-34.97970955,150.7700464,Kinghorne,NSW
2540,-34.863483,150.61644,Myola,NSW
2540,-34.863483,150.61644,Pyree,NSW
2540,-34.863483,150.61644,Terara,NSW
2540,-34.95901479,150.7274786,Wollumboola,NSW
2540,-34.863483,150.61644,Yerriyong,NSW
2541,-34.990592,150.450994,Nowra North,NSW
2545,-36.127663,149.792292,Nerrigundah,NSW
2546,-36.25486,150.225372,Bermagui South,NSW
2546,-36.25486,150.225372,Kianga,NSW
2546,-36.25486,150.225372,Wadbilliga,NSW
2548,-36.860723,149.894825,Tura Beach,NSW
2549,-36.953196,149.851694,Nethercote,NSW
2550,-36.737758,149.699222,Black Range,NSW
2550,-36.737758,149.699222,Chinnock,NSW
2550,-36.737758,149.699222,Frogs Hollow,NSW
2550,-36.737758,149.699222,Mogareeka,NSW
2550,-36.737758,149.699222,New Buildings,NSW
2550,-36.62033441,149.8019808,Stony Creek,NSW
